gene,ocr_id,distance_to_tss
Hsd17b7,ImmGenATAC1219.peak_30556,63
Hsd3b1,ImmGenATAC1219.peak_313869,15704
Hsd3b2,ImmGenATAC1219.peak_313868,20418
Hsd3b3,ImmGenATAC1219.peak_313868,18167
Hsd3b4,ImmGenATAC1219.peak_313861,50969
Hsd3b5,ImmGenATAC1219.peak_313867,14787
Hsd3b6,ImmGenATAC1219.peak_313869,29647
Hsd3b7,ImmGenATAC1219.peak_444614,36
Hsdl1,ImmGenATAC1219.peak_471401,28
Hsdl2,ImmGenATAC1219.peak_336573,49
Hsf1,ImmGenATAC1219.peak_177644,37
Hsf2,ImmGenATAC1219.peak_48449,166
Hsf2bp,ImmGenATAC1219.peak_212463,1564
Hsf3,ImmGenATAC1219.peak_507221,91
Hsf4,ImmGenATAC1219.peak_467521,78
Hsf5,ImmGenATAC1219.peak_85295,62
Hsfy2,ImmGenATAC1219.peak_8143,154
Hsh2d,ImmGenATAC1219.peak_461330,75
Hsp90aa1,ImmGenATAC1219.peak_115996,41
Hsp90ab1,ImmGenATAC1219.peak_215413,98
Hsp90b1,ImmGenATAC1219.peak_56466,659
Hspa12a,ImmGenATAC1219.peak_256878,5123
Hspa12b,ImmGenATAC1219.peak_285113,41
Hspa13,ImmGenATAC1219.peak_199552,95
Hspa14,ImmGenATAC1219.peak_257801,99
Hspa1a,ImmGenATAC1219.peak_213459,1
Hspa1b,ImmGenATAC1219.peak_213442,1
Hspa1l,ImmGenATAC1219.peak_213461,28
Hspa2,ImmGenATAC1219.peak_107342,73
Hspa4,ImmGenATAC1219.peak_75788,41
Hspa4l,ImmGenATAC1219.peak_303691,123
Hspa5,ImmGenATAC1219.peak_266302,985
Hspa8,ImmGenATAC1219.peak_480822,111
Hspa9,ImmGenATAC1219.peak_231587,2923
Hspb1,ImmGenATAC1219.peak_384409,77
Hspb11,ImmGenATAC1219.peak_343929,132
Hspb2,ImmGenATAC1219.peak_483700,546
Hspb3,ImmGenATAC1219.peak_142375,395
Hspb6,ImmGenATAC1219.peak_424803,114
Hspb7,ImmGenATAC1219.peak_354091,259
Hspb8,ImmGenATAC1219.peak_379416,57
Hspb9,ImmGenATAC1219.peak_88717,35
Hspbap1,ImmGenATAC1219.peak_194102,62
Hspbp1,ImmGenATAC1219.peak_421022,44
Hspd1,ImmGenATAC1219.peak_7880,85
Hspe1,ImmGenATAC1219.peak_7880,130
Hspg2,ImmGenATAC1219.peak_352676,168
Hsph1,ImmGenATAC1219.peak_388847,61
Htatip2,ImmGenATAC1219.peak_428405,51
Htatsf1,ImmGenATAC1219.peak_505438,8
Htd2,ImmGenATAC1219.peak_143690,12
Htr1a,ImmGenATAC1219.peak_139994,911
Htr1b,ImmGenATAC1219.peak_491699,26
Htr1d,ImmGenATAC1219.peak_352357,1070
Htr1f,ImmGenATAC1219.peak_198945,101
Htr2a,ImmGenATAC1219.peak_158260,191
Htr2b,ImmGenATAC1219.peak_13996,25
Htr2c,ImmGenATAC1219.peak_510246,80
Htr3a,ImmGenATAC1219.peak_483362,59
Htr3b,ImmGenATAC1219.peak_483366,244
Htr4,ImmGenATAC1219.peak_237515,76
Htr5a,ImmGenATAC1219.peak_362153,78
Htr5b,ImmGenATAC1219.peak_19554,77
Htr6,ImmGenATAC1219.peak_353195,135
Htr7,ImmGenATAC1219.peak_251287,125
Htra1,ImmGenATAC1219.peak_445523,34
Htra2,ImmGenATAC1219.peak_402942,74
Htra3,ImmGenATAC1219.peak_364211,285
Htra4,ImmGenATAC1219.peak_454024,245
Htt,ImmGenATAC1219.peak_363919,36
Hunk,ImmGenATAC1219.peak_201605,3
Hus1,ImmGenATAC1219.peak_67782,12
Hus1b,ImmGenATAC1219.peak_123861,67
Huwe1,ImmGenATAC1219.peak_510413,21
Hvcn1,ImmGenATAC1219.peak_381099,72
Hyal1,ImmGenATAC1219.peak_496784,44
Hyal2,ImmGenATAC1219.peak_496780,66
Hyal3,ImmGenATAC1219.peak_496788,43
Hyal4,ImmGenATAC1219.peak_392179,8234
Hyal5,ImmGenATAC1219.peak_392181,2521
Hyal6,ImmGenATAC1219.peak_392176,1466
Hydin,ImmGenATAC1219.peak_469044,27
Hyi,ImmGenATAC1219.peak_346311,8
Hykk,ImmGenATAC1219.peak_484586,94
Hyls1,ImmGenATAC1219.peak_480081,118
Hymai,ImmGenATAC1219.peak_40317,60
Hyou1,ImmGenATAC1219.peak_481930,78
Hypk,ImmGenATAC1219.peak_282469,17
I0C0044D17Rik,ImmGenATAC1219.peak_341773,996
I730028E13Rik,ImmGenATAC1219.peak_486386,54
I730030J21Rik,ImmGenATAC1219.peak_184593,61
I830077J02Rik,ImmGenATAC1219.peak_315942,14
I920046F24Rik,ImmGenATAC1219.peak_95973,252
Iah1,ImmGenATAC1219.peak_98921,0
Iapp,ImmGenATAC1219.peak_418120,8468
Iars,ImmGenATAC1219.peak_129029,52
Iars2,ImmGenATAC1219.peak_35420,18
Iba57,ImmGenATAC1219.peak_77310,64
Ibsp,ImmGenATAC1219.peak_375564,40805
Ibtk,ImmGenATAC1219.peak_492437,59
Ica1,ImmGenATAC1219.peak_390442,59
Ica1l,ImmGenATAC1219.peak_8999,134
Icam1,ImmGenATAC1219.peak_477331,1486
Icam2,ImmGenATAC1219.peak_90496,79
Icam4,ImmGenATAC1219.peak_477332,950
Icam5,ImmGenATAC1219.peak_477336,23
Ice1,ImmGenATAC1219.peak_133338,143
Ice2,ImmGenATAC1219.peak_488964,104
Icmt,ImmGenATAC1219.peak_357189,32
Icos,ImmGenATAC1219.peak_9307,17
Icosl,ImmGenATAC1219.peak_53507,82
Id1,ImmGenATAC1219.peak_289696,47
Id2,ImmGenATAC1219.peak_99254,124
Id3,ImmGenATAC1219.peak_352266,23
Id4,ImmGenATAC1219.peak_128522,241
Ide,ImmGenATAC1219.peak_251709,180
Idh1,ImmGenATAC1219.peak_10467,131
Idh2,ImmGenATAC1219.peak_432941,45
Idh3a,ImmGenATAC1219.peak_484497,163
Idh3b,ImmGenATAC1219.peak_284849,21
Idh3g,ImmGenATAC1219.peak_506160,175
Idi1,ImmGenATAC1219.peak_119423,61
Idi1-ps1,ImmGenATAC1219.peak_119424,97
Idi2,ImmGenATAC1219.peak_119430,7656
Idnk,ImmGenATAC1219.peak_131363,8
Ido1,ImmGenATAC1219.peak_453944,63
Ido2,ImmGenATAC1219.peak_453940,1360
Ids,ImmGenATAC1219.peak_505773,70
Idua,ImmGenATAC1219.peak_376908,142
Ier2,ImmGenATAC1219.peak_463946,6
Ier3,ImmGenATAC1219.peak_213880,83
Ier3ip1,ImmGenATAC1219.peak_241030,64
Ier5,ImmGenATAC1219.peak_26707,46
Ier5l,ImmGenATAC1219.peak_264673,97
Iffo1,ImmGenATAC1219.peak_413842,40
Iffo2,ImmGenATAC1219.peak_353376,145
Ifi202b,ImmGenATAC1219.peak_32045,271
Ifi203,ImmGenATAC1219.peak_32034,44
Ifi204,ImmGenATAC1219.peak_31980,86
Ifi205,ImmGenATAC1219.peak_32053,77
Ifi206,ImmGenATAC1219.peak_31885,107
Ifi207,ImmGenATAC1219.peak_31970,9
Ifi208,ImmGenATAC1219.peak_31952,24
Ifi209,ImmGenATAC1219.peak_31936,51
Ifi211,ImmGenATAC1219.peak_32016,20
Ifi213,ImmGenATAC1219.peak_31923,11
Ifi214,ImmGenATAC1219.peak_31905,52
Ifi27,ImmGenATAC1219.peak_113897,22
Ifi27l2a,ImmGenATAC1219.peak_113901,50
Ifi27l2b,ImmGenATAC1219.peak_113904,97
Ifi30,ImmGenATAC1219.peak_460824,82
Ifi35,ImmGenATAC1219.peak_89068,18
Ifi44,ImmGenATAC1219.peak_325399,58
Ifi44l,ImmGenATAC1219.peak_325404,7
Ifi47,ImmGenATAC1219.peak_74516,83
Ifih1,ImmGenATAC1219.peak_271884,122
Ifit1,ImmGenATAC1219.peak_251129,85
Ifit1bl1,ImmGenATAC1219.peak_251106,30
Ifit1bl2,ImmGenATAC1219.peak_251129,60
Ifit2,ImmGenATAC1219.peak_251076,48
Ifit3,ImmGenATAC1219.peak_251094,23
Ifit3b,ImmGenATAC1219.peak_251115,13
Ifitm1,ImmGenATAC1219.peak_448337,129
Ifitm10,ImmGenATAC1219.peak_448856,30
Ifitm2,ImmGenATAC1219.peak_448332,63
Ifitm3,ImmGenATAC1219.peak_448371,48
Ifitm5,ImmGenATAC1219.peak_448326,982
Ifitm6,ImmGenATAC1219.peak_448374,65
Ifitm7,ImmGenATAC1219.peak_188195,93
Ifna1,ImmGenATAC1219.peak_340248,188
Ifna11,ImmGenATAC1219.peak_340238,189
Ifna12,ImmGenATAC1219.peak_340183,106
Ifna13,ImmGenATAC1219.peak_340192,168
Ifna14,ImmGenATAC1219.peak_340177,149
Ifna15,ImmGenATAC1219.peak_340176,2110
Ifna16,ImmGenATAC1219.peak_340196,3697
Ifna2,ImmGenATAC1219.peak_340198,222
Ifna4,ImmGenATAC1219.peak_340245,200
Ifna5,ImmGenATAC1219.peak_340242,182
Ifna6,ImmGenATAC1219.peak_340240,68
Ifna7,ImmGenATAC1219.peak_340237,1383
Ifna9,ImmGenATAC1219.peak_340182,188
Ifnab,ImmGenATAC1219.peak_340200,1471
Ifnar1,ImmGenATAC1219.peak_201993,95
Ifnar2,ImmGenATAC1219.peak_201908,6
Ifnb1,ImmGenATAC1219.peak_340160,79
Ifne,ImmGenATAC1219.peak_340269,179
Ifng,ImmGenATAC1219.peak_62983,139
Ifngas1,ImmGenATAC1219.peak_63034,123
Ifngr1,ImmGenATAC1219.peak_41889,139
Ifngr2,ImmGenATAC1219.peak_202026,20
Ifnk,ImmGenATAC1219.peak_331304,3686
Ifnl2,ImmGenATAC1219.peak_424081,393
Ifnl3,ImmGenATAC1219.peak_424086,388
Ifnlr1,ImmGenATAC1219.peak_352058,4
Ifnz,ImmGenATAC1219.peak_340235,27282
Ifrd1,ImmGenATAC1219.peak_102369,2761
Ifrd2,ImmGenATAC1219.peak_496789,93
Ift122,ImmGenATAC1219.peak_411068,1109
Ift140,ImmGenATAC1219.peak_209560,47
Ift172,ImmGenATAC1219.peak_362929,96
Ift20,ImmGenATAC1219.peak_82721,114
Ift22,ImmGenATAC1219.peak_384840,39
Ift27,ImmGenATAC1219.peak_178131,1599
Ift43,ImmGenATAC1219.peak_110490,11
Ift46,ImmGenATAC1219.peak_482139,93
Ift52,ImmGenATAC1219.peak_292590,95
Ift57,ImmGenATAC1219.peak_196674,158
Ift74,ImmGenATAC1219.peak_340747,36
Ift80,ImmGenATAC1219.peak_308024,10
Ift81,ImmGenATAC1219.peak_381283,44
Ift88,ImmGenATAC1219.peak_153725,11
Iftap,ImmGenATAC1219.peak_278380,30
Igbp1,ImmGenATAC1219.peak_507568,19
Igbp1b,ImmGenATAC1219.peak_417626,491
Igdcc3,ImmGenATAC1219.peak_487812,50
Igdcc4,ImmGenATAC1219.peak_487800,25
Igf1,ImmGenATAC1219.peak_56734,67
Igf1r,ImmGenATAC1219.peak_430549,90
Igf2,ImmGenATAC1219.peak_449007,7
Igf2bp1,ImmGenATAC1219.peak_87069,199
Igf2bp2,ImmGenATAC1219.peak_190147,31
Igf2bp3,ImmGenATAC1219.peak_397289,165
Igf2os,ImmGenATAC1219.peak_449009,164
Igf2r,ImmGenATAC1219.peak_207334,68
Igfals,ImmGenATAC1219.peak_209522,57
Igfbp1,ImmGenATAC1219.peak_67408,432
Igfbp2,ImmGenATAC1219.peak_11499,153
Igfbp3,ImmGenATAC1219.peak_67413,4
Igfbp4,ImmGenATAC1219.peak_88289,85
Igfbp5,ImmGenATAC1219.peak_11518,101
Igfbp6,ImmGenATAC1219.peak_185156,709
Igfbp7,ImmGenATAC1219.peak_371631,12
Igfbpl1,ImmGenATAC1219.peak_333093,357
Igfl3,ImmGenATAC1219.peak_422174,34643
Igflr1,ImmGenATAC1219.peak_424811,61
Igfn1,ImmGenATAC1219.peak_23098,1061
Ighmbp2,ImmGenATAC1219.peak_243952,52
Igip,ImmGenATAC1219.peak_232051,3434
Igll1,ImmGenATAC1219.peak_188621,216
Iglon5,ImmGenATAC1219.peak_426457,93
Igsf1,ImmGenATAC1219.peak_504899,26744
Igsf10,ImmGenATAC1219.peak_306479,135
Igsf11,ImmGenATAC1219.peak_194992,79
Igsf21,ImmGenATAC1219.peak_353589,278
Igsf23,ImmGenATAC1219.peak_422815,25
Igsf3,ImmGenATAC1219.peak_314458,80
Igsf5,ImmGenATAC1219.peak_203930,2290
Igsf6,ImmGenATAC1219.peak_442720,44
Igsf8,ImmGenATAC1219.peak_31577,45
Igsf9,ImmGenATAC1219.peak_31657,115
Igsf9b,ImmGenATAC1219.peak_478600,59
Igtp,ImmGenATAC1219.peak_77085,12
Ihh,ImmGenATAC1219.peak_12124,67
Iho1,ImmGenATAC1219.peak_497105,43
Iigp1,ImmGenATAC1219.peak_236598,53
Ik,ImmGenATAC1219.peak_232195,67
Ikbip,ImmGenATAC1219.peak_57417,63
Ikbkb,ImmGenATAC1219.peak_453535,3
Ikbke,ImmGenATAC1219.peak_21213,49
Ikbkg,ImmGenATAC1219.peak_506310,28
Ikzf1,ImmGenATAC1219.peak_68172,17
Ikzf2,ImmGenATAC1219.peak_10921,708
Ikzf3,ImmGenATAC1219.peak_88026,18
Ikzf4,ImmGenATAC1219.peak_65801,64
Ikzf5,ImmGenATAC1219.peak_445614,77
Il10,ImmGenATAC1219.peak_21045,32
Il10ra,ImmGenATAC1219.peak_482364,23
Il10rb,ImmGenATAC1219.peak_201930,15
Il11,ImmGenATAC1219.peak_421067,525
Il11ra1,ImmGenATAC1219.peak_332064,42
Il12a,ImmGenATAC1219.peak_307903,654
Il12b,ImmGenATAC1219.peak_73481,255
Il12rb1,ImmGenATAC1219.peak_460851,61
Il12rb2,ImmGenATAC1219.peak_401014,104
Il13,ImmGenATAC1219.peak_75919,2
Il13ra1,ImmGenATAC1219.peak_503931,8
Il13ra2,ImmGenATAC1219.peak_510271,6
Il15,ImmGenATAC1219.peak_463236,7
Il15ra,ImmGenATAC1219.peak_260057,26
Il16,ImmGenATAC1219.peak_434184,13
Il17a,ImmGenATAC1219.peak_2082,76
Il17b,ImmGenATAC1219.peak_237234,2430
Il17c,ImmGenATAC1219.peak_472748,43
Il17d,ImmGenATAC1219.peak_153736,81
Il17f,ImmGenATAC1219.peak_2095,77
Il17ra,ImmGenATAC1219.peak_412524,3
Il17rb,ImmGenATAC1219.peak_148261,35
Il17rc,ImmGenATAC1219.peak_410057,30
Il17rd,ImmGenATAC1219.peak_147800,48
Il17re,ImmGenATAC1219.peak_410048,33
Il18,ImmGenATAC1219.peak_483631,150
Il18bp,ImmGenATAC1219.peak_438037,10
Il18r1,ImmGenATAC1219.peak_5595,6
Il18rap,ImmGenATAC1219.peak_5624,6
Il19,ImmGenATAC1219.peak_21018,11
Il1a,ImmGenATAC1219.peak_284555,10
Il1b,ImmGenATAC1219.peak_284576,167
Il1bos,ImmGenATAC1219.peak_284576,1071
Il1f10,ImmGenATAC1219.peak_262431,2319
Il1f5,ImmGenATAC1219.peak_262429,6782
Il1f6,ImmGenATAC1219.peak_262426,203
Il1f8,ImmGenATAC1219.peak_262411,224
Il1f9,ImmGenATAC1219.peak_262418,114
Il1r1,ImmGenATAC1219.peak_5483,39
Il1r2,ImmGenATAC1219.peak_5395,92
Il1rap,ImmGenATAC1219.peak_191503,88
Il1rapl1,ImmGenATAC1219.peak_506778,44
Il1rapl2,ImmGenATAC1219.peak_509498,23
Il1rl1,ImmGenATAC1219.peak_5587,470
Il1rl2,ImmGenATAC1219.peak_5519,24
Il1rn,ImmGenATAC1219.peak_262456,136
Il2,ImmGenATAC1219.peak_302850,95
Il20,ImmGenATAC1219.peak_21012,7178
Il20ra,ImmGenATAC1219.peak_41941,71
Il20rb,ImmGenATAC1219.peak_495130,17
Il21,ImmGenATAC1219.peak_302912,75
Il21r,ImmGenATAC1219.peak_443715,3
Il22,ImmGenATAC1219.peak_62937,480
Il22ra1,ImmGenATAC1219.peak_352072,30
Il22ra2,ImmGenATAC1219.peak_41910,37
Il23a,ImmGenATAC1219.peak_65642,117
Il23r,ImmGenATAC1219.peak_401059,73
Il24,ImmGenATAC1219.peak_21010,658
Il25,ImmGenATAC1219.peak_153069,4281
Il27,ImmGenATAC1219.peak_444087,47
Il27ra,ImmGenATAC1219.peak_463745,2
Il2ra,ImmGenATAC1219.peak_260021,9
Il2rb,ImmGenATAC1219.peak_178292,119
Il2rg,ImmGenATAC1219.peak_507679,13
Il3,ImmGenATAC1219.peak_76218,621
Il31,ImmGenATAC1219.peak_381664,378
Il31ra,ImmGenATAC1219.peak_141939,4347
Il33,ImmGenATAC1219.peak_250006,13
Il34,ImmGenATAC1219.peak_469170,126
Il3ra,ImmGenATAC1219.peak_144582,23
Il4,ImmGenATAC1219.peak_75909,218
Il4i1,ImmGenATAC1219.peak_426907,86
Il4i1b,ImmGenATAC1219.peak_426894,28
Il4ra,ImmGenATAC1219.peak_443668,46
Il5,ImmGenATAC1219.peak_75947,909
Il5ra,ImmGenATAC1219.peak_408907,85
Il6,ImmGenATAC1219.peak_362546,147
Il6ra,ImmGenATAC1219.peak_311878,44
Il6st,ImmGenATAC1219.peak_141898,44
Il7,ImmGenATAC1219.peak_298757,21
Il7r,ImmGenATAC1219.peak_166211,7
Il9,ImmGenATAC1219.peak_131077,4780
Il9r,ImmGenATAC1219.peak_71846,119
Ildr1,ImmGenATAC1219.peak_194341,70
Ildr2,ImmGenATAC1219.peak_29893,54
Ilf2,ImmGenATAC1219.peak_312091,136
Ilf3,ImmGenATAC1219.peak_477480,2518
Ilk,ImmGenATAC1219.peak_438643,92
Ilkap,ImmGenATAC1219.peak_15875,46
Ilrun,ImmGenATAC1219.peak_210685,3
Iltifb,ImmGenATAC1219.peak_62945,1632
Ilvbl,ImmGenATAC1219.peak_53760,15
Immp1l,ImmGenATAC1219.peak_279926,45
Immp2l,ImmGenATAC1219.peak_102609,132
Immt,ImmGenATAC1219.peak_401828,7069
Imp3,ImmGenATAC1219.peak_485136,132
Imp4,ImmGenATAC1219.peak_3476,34
Impa1,ImmGenATAC1219.peak_299569,3
Impa2,ImmGenATAC1219.peak_238654,207
Impact,ImmGenATAC1219.peak_228690,123
Impdh1,ImmGenATAC1219.peak_392724,92
Impdh2,ImmGenATAC1219.peak_497140,41
Impg1,ImmGenATAC1219.peak_491605,3840
Impg2,ImmGenATAC1219.peak_197901,33
Ina,ImmGenATAC1219.peak_254436,302
Inafm1,ImmGenATAC1219.peak_421775,12
Inafm2,ImmGenATAC1219.peak_281657,126
Inava,ImmGenATAC1219.peak_23194,85
Inca1,ImmGenATAC1219.peak_80451,1
Incenp,ImmGenATAC1219.peak_245982,97
Inf2,ImmGenATAC1219.peak_116693,2035
Ing1,ImmGenATAC1219.peak_451715,152
Ing2,ImmGenATAC1219.peak_457942,108
Ing3,ImmGenATAC1219.peak_391734,70
Ing4,ImmGenATAC1219.peak_413789,174
Ing5,ImmGenATAC1219.peak_16760,101
Inha,ImmGenATAC1219.peak_12312,632
Inhba,ImmGenATAC1219.peak_120754,95
Inhbb,ImmGenATAC1219.peak_18924,126
Inhbc,ImmGenATAC1219.peak_65301,1335
Inhbe,ImmGenATAC1219.peak_65297,584
Inip,ImmGenATAC1219.peak_336641,69
Inka1,ImmGenATAC1219.peak_496952,36
Inka2,ImmGenATAC1219.peak_315789,186
Inmt,ImmGenATAC1219.peak_399286,152
Ino80,ImmGenATAC1219.peak_281932,15
Ino80b,ImmGenATAC1219.peak_402985,49
Ino80c,ImmGenATAC1219.peak_230087,97
Ino80d,ImmGenATAC1219.peak_9872,48
Ino80dos,ImmGenATAC1219.peak_9873,49
Ino80e,ImmGenATAC1219.peak_444241,215
Inpp1,ImmGenATAC1219.peak_7289,65
Inpp4a,ImmGenATAC1219.peak_4360,164
Inpp4b,ImmGenATAC1219.peak_463010,138
Inpp5a,ImmGenATAC1219.peak_447904,9
Inpp5b,ImmGenATAC1219.peak_348060,41
Inpp5d,ImmGenATAC1219.peak_14440,53
Inpp5e,ImmGenATAC1219.peak_263165,99
Inpp5f,ImmGenATAC1219.peak_444992,9047
Inpp5j,ImmGenATAC1219.peak_66186,24
Inpp5k,ImmGenATAC1219.peak_81699,138
Inppl1,ImmGenATAC1219.peak_437965,168
Ins1,ImmGenATAC1219.peak_254966,68116
Ins2,ImmGenATAC1219.peak_449019,279
Insc,ImmGenATAC1219.peak_441070,132
Insig1,ImmGenATAC1219.peak_362199,195
Insig2,ImmGenATAC1219.peak_19485,63
Insl3,ImmGenATAC1219.peak_461137,1030
Insl5,ImmGenATAC1219.peak_342947,109
Insl6,ImmGenATAC1219.peak_249808,17
Insm1,ImmGenATAC1219.peak_288143,98
Insm2,ImmGenATAC1219.peak_104418,423
Insr,ImmGenATAC1219.peak_450130,22
Insrr,ImmGenATAC1219.peak_311017,61
Insyn1,ImmGenATAC1219.peak_485696,39
Insyn2a,ImmGenATAC1219.peak_446582,60
Insyn2b,ImmGenATAC1219.peak_72523,73
Ints1,ImmGenATAC1219.peak_385771,70
Ints10,ImmGenATAC1219.peak_460135,102
Ints11,ImmGenATAC1219.peak_358353,61
Ints12,ImmGenATAC1219.peak_321221,15
Ints13,ImmGenATAC1219.peak_419692,941
Ints14,ImmGenATAC1219.peak_487765,78
Ints2,ImmGenATAC1219.peak_84831,33
Ints3,ImmGenATAC1219.peak_312069,40
Ints4,ImmGenATAC1219.peak_436215,4
Ints5,ImmGenATAC1219.peak_245832,1
Ints6,ImmGenATAC1219.peak_155124,125
Ints6l,ImmGenATAC1219.peak_505361,6
Ints7,ImmGenATAC1219.peak_36744,17
Ints8,ImmGenATAC1219.peak_328570,20
Ints9,ImmGenATAC1219.peak_155910,112
Intu,ImmGenATAC1219.peak_303645,20
Invs,ImmGenATAC1219.peak_334051,27
Ip6k1,ImmGenATAC1219.peak_496960,120
Ip6k2,ImmGenATAC1219.peak_497216,52
Ip6k3,ImmGenATAC1219.peak_210402,18
Ipcef1,ImmGenATAC1219.peak_38842,51
Ipmk,ImmGenATAC1219.peak_52097,43
Ipo11,ImmGenATAC1219.peak_140110,30
Ipo11-lrrc70,ImmGenATAC1219.peak_140075,81
Ipo13,ImmGenATAC1219.peak_346122,4
Ipo4,ImmGenATAC1219.peak_153265,24
Ipo5,ImmGenATAC1219.peak_163786,4093
Ipo7,ImmGenATAC1219.peak_439424,72
Ipo8,ImmGenATAC1219.peak_420361,104
Ipo9,ImmGenATAC1219.peak_22823,3
Ipp,ImmGenATAC1219.peak_345694,10
Ippk,ImmGenATAC1219.peak_128981,89
Iqank1,ImmGenATAC1219.peak_177463,14
Iqca,ImmGenATAC1219.peak_15401,107
Iqca1l,ImmGenATAC1219.peak_361573,1423
Iqcb1,ImmGenATAC1219.peak_194389,111
Iqcc,ImmGenATAC1219.peak_349595,87
Iqcd,ImmGenATAC1219.peak_380524,9
Iqce,ImmGenATAC1219.peak_386168,85
Iqcf1,ImmGenATAC1219.peak_496543,7722
Iqcf3,ImmGenATAC1219.peak_496550,4101
Iqcf4,ImmGenATAC1219.peak_496553,1477
Iqcf5,ImmGenATAC1219.peak_496545,1614
Iqcf6,ImmGenATAC1219.peak_496556,16734
Iqcg,ImmGenATAC1219.peak_193133,15
Iqch,ImmGenATAC1219.peak_487259,41
Iqcj,ImmGenATAC1219.peak_307764,24670
Iqck,ImmGenATAC1219.peak_442256,4
Iqcm,ImmGenATAC1219.peak_461829,10494
Iqcn,ImmGenATAC1219.peak_460786,121
Iqgap1,ImmGenATAC1219.peak_433311,118
Iqgap2,ImmGenATAC1219.peak_137330,91
Iqgap3,ImmGenATAC1219.peak_311140,71
Iqschfp,ImmGenATAC1219.peak_307764,24670
Iqsec1,ImmGenATAC1219.peak_405673,134
Iqsec2,ImmGenATAC1219.peak_510460,65
Iqsec3,ImmGenATAC1219.peak_412976,156
Iqub,ImmGenATAC1219.peak_392116,3
Irak1,ImmGenATAC1219.peak_506225,16
Irak1bp1,ImmGenATAC1219.peak_491782,169
Irak2,ImmGenATAC1219.peak_410118,55
Irak3,ImmGenATAC1219.peak_63471,58
Irak4,ImmGenATAC1219.peak_182616,91
Ireb2,ImmGenATAC1219.peak_484578,31
Irf1,ImmGenATAC1219.peak_75973,80
Irf2,ImmGenATAC1219.peak_457614,137
Irf2bp1,ImmGenATAC1219.peak_422282,26
Irf2bp2,ImmGenATAC1219.peak_474413,160
Irf2bpl,ImmGenATAC1219.peak_110721,26
Irf3,ImmGenATAC1219.peak_426967,1063
Irf4,ImmGenATAC1219.peak_123758,40
Irf5,ImmGenATAC1219.peak_392846,79
Irf6,ImmGenATAC1219.peak_37311,15
Irf7,ImmGenATAC1219.peak_448482,72
Irf8,ImmGenATAC1219.peak_472063,71
Irf9,ImmGenATAC1219.peak_153257,147
Irgc1,ImmGenATAC1219.peak_422956,1211
Irgm1,ImmGenATAC1219.peak_74441,51
Irgm2,ImmGenATAC1219.peak_77098,42
Irgq,ImmGenATAC1219.peak_423029,770
Irs1,ImmGenATAC1219.peak_13320,94
Irs2,ImmGenATAC1219.peak_451409,63
Irs3,ImmGenATAC1219.peak_385098,22
Irs4,ImmGenATAC1219.peak_509837,149
Irx1,ImmGenATAC1219.peak_133453,69
Irx2,ImmGenATAC1219.peak_133485,96
Irx3,ImmGenATAC1219.peak_465781,99
Irx4,ImmGenATAC1219.peak_133520,308
Irx5,ImmGenATAC1219.peak_465925,57
Irx6,ImmGenATAC1219.peak_465992,185
Isca1,ImmGenATAC1219.peak_131756,1698
Isca2,ImmGenATAC1219.peak_109912,3145
Iscu,ImmGenATAC1219.peak_378359,84
Isg15,ImmGenATAC1219.peak_358473,21
Isg20,ImmGenATAC1219.peak_432489,253
Isg20l2,ImmGenATAC1219.peak_311076,108
Isl1,ImmGenATAC1219.peak_142834,34
Isl2,ImmGenATAC1219.peak_484758,6
Islr,ImmGenATAC1219.peak_485596,89
Islr2,ImmGenATAC1219.peak_485607,1376
Ism1,ImmGenATAC1219.peak_286803,22
Ism2,ImmGenATAC1219.peak_110869,72
Isoc1,ImmGenATAC1219.peak_236462,75
Isoc2a,ImmGenATAC1219.peak_421103,114
Isoc2b,ImmGenATAC1219.peak_421101,61
Ist1,ImmGenATAC1219.peak_468888,54
Isx,ImmGenATAC1219.peak_461696,1302
Isy1,ImmGenATAC1219.peak_404631,1465
Isyna1,ImmGenATAC1219.peak_460697,65
Itch,ImmGenATAC1219.peak_290600,25
Itfg1,ImmGenATAC1219.peak_464306,37
Itfg2,ImmGenATAC1219.peak_415009,18
Itga1,ImmGenATAC1219.peak_142730,55
Itga10,ImmGenATAC1219.peak_313224,134
Itga11,ImmGenATAC1219.peak_486995,7
Itga2,ImmGenATAC1219.peak_142661,183
Itga2b,ImmGenATAC1219.peak_89428,16
Itga3,ImmGenATAC1219.peak_86713,30
Itga4,ImmGenATAC1219.peak_275493,87
Itga5,ImmGenATAC1219.peak_185589,212
Itga6,ImmGenATAC1219.peak_273591,6
Itga7,ImmGenATAC1219.peak_65918,50
Itga8,ImmGenATAC1219.peak_260191,45
Itga9,ImmGenATAC1219.peak_499622,12
Itgad,ImmGenATAC1219.peak_444813,42
Itgae,ImmGenATAC1219.peak_81043,42
Itgal,ImmGenATAC1219.peak_444470,14
Itgam,ImmGenATAC1219.peak_444752,22
Itgav,ImmGenATAC1219.peak_275943,18
Itgax,ImmGenATAC1219.peak_444790,26
Itgb1,ImmGenATAC1219.peak_475305,124
Itgb1bp1,ImmGenATAC1219.peak_98914,69
Itgb1bp2,ImmGenATAC1219.peak_507718,2227
Itgb2,ImmGenATAC1219.peak_53264,96
Itgb2l,ImmGenATAC1219.peak_203968,13
Itgb3,ImmGenATAC1219.peak_90057,114
